athlete_id,age,weight,resting_hr,avg_hr,max_hr,hrv,vo2max,speed_avg,distance_km,duration_min,training_load,sleep_hours,fatigue_score,performance_score,injury_risk
37,39,75.2,82.0,174.6,184.2,75.7,57.5,13.77,8.03,35.0,61.1,8.0,0.0,70.6,0
61,28,76.5,58.0,121.2,140.1,73.7,53.7,12.07,9.06,45.1,54.6,7.3,0.0,65.6,0
43,24,62.0,69.0,158.7,175.8,56.9,59.7,8.41,10.56,75.4,119.6,9.0,0.0,60.7,1
70,22,73.4,72.0,147.3,163.8,52.5,48.3,15.49,11.38,44.1,64.9,9.4,0.0,70.3,0
39,34,63.1,62.0,152.3,174.3,62.2,49.7,10.94,6.78,37.2,56.7,7.8,0.0,61.8,0
56,37,70.8,53.0,144.0,169.6,80.7,46.4,11.19,9.5,50.9,73.3,7.1,0.0,60.9,0
63,26,59.9,41.0,151.8,171.1,71.5,46.3,12.51,9.48,45.5,69.0,6.1,0.7,62.1,0
46,31,55.7,65.0,152.3,173.3,72.0,41.7,13.25,8.98,40.7,61.9,7.9,0.0,63.2,0
88,29,66.9,53.0,141.3,161.9,73.9,48.5,15.92,6.56,24.7,34.9,7.2,0.0,71.2,0
11,23,69.0,61.0,136.6,156.6,69.2,43.3,8.68,4.92,34.0,46.4,7.5,0.0,54.7,0
62,34,66.8,50.0,143.3,157.8,66.2,50.7,13.65,9.51,41.8,59.9,8.7,0.0,67.6,0
77,36,60.5,58.0,153.5,179.1,71.6,49.0,13.49,2.88,12.8,19.7,6.2,0.3,65.9,0
98,36,66.8,60.0,159.0,180.5,59.5,49.7,11.73,7.2,36.8,58.5,6.1,1.2,60.9,0
25,33,72.2,62.0,162.8,184.8,50.9,58.1,13.57,0.34,1.5,2.4,6.8,0.7,69.0,0
71,29,69.6,51.0,142.6,158.6,72.2,47.8,13.87,3.99,17.3,24.6,7.8,0.0,66.8,0
52,29,71.5,70.0,154.3,172.0,77.4,52.5,9.24,5.37,34.9,53.8,7.6,0.0,59.5,0
4,37,64.6,55.0,164.4,183.6,53.8,60.3,15.5,11.29,43.7,71.9,6.1,1.6,72.0,0
59,23,79.4,47.0,167.5,179.8,73.2,55.8,8.88,10.06,68.0,113.9,7.8,0.0,60.1,1
72,21,60.6,59.0,149.1,160.7,81.8,54.9,9.73,6.34,39.1,58.3,5.8,0.4,60.6,0
20,23,73.9,60.0,146.7,163.7,65.0,46.2,11.48,10.19,53.3,78.1,6.2,1.0,59.5,1
93,28,79.5,61.0,152.9,175.5,56.8,49.4,15.85,10.66,40.4,61.7,6.9,0.6,70.3,0
63,18,73.8,71.0,132.8,149.5,66.2,40.1,11.38,7.52,39.6,52.6,6.4,0.5,57.8,0
54,32,68.4,58.0,147.1,162.0,59.5,51.0,11.94,3.85,19.3,28.4,7.9,0.0,64.3,0
74,28,65.8,59.0,161.2,177.1,58.8,49.6,14.86,7.38,29.8,48.0,7.3,0.0,69.6,0
98,36,78.3,51.0,159.6,177.4,69.3,48.1,11.4,7.71,40.6,64.7,8.8,0.0,62.1,0
57,35,58.6,67.0,145.9,164.2,49.0,54.2,9.64,4.3,26.8,39.1,6.8,1.0,59.0,0
90,34,62.2,61.0,153.3,184.1,50.6,40.8,11.17,9.1,48.9,75.0,6.9,1.0,56.7,0
41,36,66.8,57.0,137.6,162.9,65.2,57.8,14.74,8.84,36.0,49.5,8.2,0.0,72.6,0
3,38,79.9,45.0,160.6,185.7,64.8,53.4,12.14,9.34,46.1,74.1,6.9,0.2,65.2,0
6,31,73.0,72.0,148.8,174.7,68.4,47.6,15.86,8.84,33.4,49.8,8.5,0.0,70.8,0
5,35,62.3,50.0,145.9,160.9,83.8,47.1,13.48,10.19,45.4,66.2,7.5,0.0,65.8,0
5,36,67.5,55.0,144.6,158.5,66.0,50.9,10.71,7.46,41.8,60.4,4.6,2.4,57.1,0
54,32,65.1,63.0,149.1,163.5,71.0,57.1,12.1,8.61,42.7,63.6,8.2,0.0,67.1,0
47,32,64.3,50.0,143.3,170.0,55.2,48.6,10.29,6.81,39.7,56.8,7.9,0.0,60.0,0
87,21,77.8,48.0,159.9,177.1,72.7,48.9,10.66,6.25,35.1,56.2,8.0,0.0,60.9,0
49,24,59.0,43.0,144.1,157.8,59.7,48.1,20.96,12.01,34.4,49.6,5.1,2.2,76.8,0
9,30,82.9,66.0,173.9,191.7,65.7,58.7,14.04,1.87,8.0,13.9,6.3,0.4,70.7,0
99,20,76.6,56.0,172.0,190.8,63.9,45.8,13.72,10.63,46.5,79.9,6.4,0.8,64.2,1
20,33,78.7,83.0,136.6,158.0,75.3,47.8,10.75,6.14,34.2,46.8,6.2,0.3,60.0,0
61,26,66.3,52.0,151.0,172.3,51.9,56.8,15.14,5.75,22.8,34.4,8.7,0.0,73.0,0
35,25,68.8,53.0,140.2,156.1,42.2,48.9,14.2,8.78,37.1,52.1,7.0,1.2,65.6,0
50,37,58.5,55.0,145.1,168.5,62.9,54.8,15.76,3.53,13.4,19.5,7.0,0.0,73.5,0
82,30,65.8,62.0,180.0,196.8,69.7,42.5,15.67,5.55,21.3,38.3,7.6,0.0,68.3,0
62,34,73.9,56.0,145.4,164.6,66.5,46.8,9.04,5.45,36.2,52.6,7.6,0.0,56.8,0
17,34,80.4,65.0,155.4,178.8,77.3,56.9,9.78,7.34,45.0,69.9,3.7,2.8,56.7,0
88,34,61.1,52.0,158.1,174.9,69.4,43.9,9.99,5.59,33.6,53.1,6.4,0.4,56.7,0
3,18,67.1,49.0,135.0,152.1,59.4,47.1,10.11,12.8,76.0,102.6,5.6,2.0,55.1,1
32,25,68.8,46.0,137.2,160.1,41.7,49.5,12.65,13.39,63.5,87.1,7.4,0.9,63.2,1
99,36,58.8,42.0,131.9,147.6,62.6,42.1,10.87,1.93,10.7,14.1,6.7,0.2,58.1,0
13,23,74.7,56.0,136.7,154.8,75.3,45.5,16.15,9.63,35.8,48.9,7.0,0.0,70.5,0
89,20,64.2,58.0,107.2,130.0,61.1,48.7,15.81,10.58,40.1,43.0,4.9,2.2,66.6,0
73,22,68.4,55.0,158.2,188.4,65.3,48.3,11.99,9.63,48.2,76.2,6.7,0.4,62.4,0
68,30,66.4,70.0,180.8,203.8,69.2,55.7,15.91,6.03,22.7,41.1,8.1,0.0,74.1,0
14,32,63.7,70.0,152.2,174.6,54.8,57.2,14.98,7.27,29.1,44.3,8.4,0.0,72.9,0
98,31,69.9,57.0,128.8,151.4,71.2,42.9,11.1,5.76,31.1,40.1,7.7,0.0,59.3,0
11,33,68.3,46.0,140.4,155.0,81.4,48.7,7.98,6.74,50.7,71.1,5.7,0.6,54.2,0
56,35,67.0,55.0,143.1,163.7,63.3,52.0,11.56,4.37,22.7,32.5,8.3,0.0,63.9,0
67,39,64.2,55.0,134.7,154.6,53.7,57.1,10.71,7.66,42.9,57.8,7.7,0.0,64.3,0
92,39,72.6,55.0,162.9,184.5,64.3,52.3,12.41,3.49,16.9,27.5,6.9,0.0,65.7,0
29,28,83.2,54.0,162.2,182.7,42.8,49.7,12.18,7.4,36.5,59.1,5.0,3.2,57.9,0
9,20,71.1,55.0,132.7,154.6,68.4,52.0,12.13,4.25,21.1,27.9,8.0,0.0,65.1,0
67,39,78.0,57.0,160.9,179.3,69.5,52.0,13.05,8.62,39.6,63.8,6.4,0.4,66.0,0
25,27,58.9,55.0,172.9,193.2,81.8,42.4,9.57,5.96,37.4,64.6,7.3,0.0,56.1,0
98,27,71.3,62.0,178.5,192.4,63.1,49.2,12.82,8.87,41.5,74.1,7.1,0.1,65.0,0
76,38,61.2,63.0,193.0,211.4,69.1,56.8,11.12,11.24,60.7,117.1,8.5,0.0,64.9,1
42,33,58.2,53.0,136.5,163.4,56.4,46.8,12.4,12.77,61.8,84.3,6.9,0.7,62.0,1
9,29,64.1,70.0,192.4,214.0,61.4,48.8,13.91,0.42,1.8,3.5,7.0,0.0,67.3,0
79,19,79.5,52.0,144.7,164.6,49.7,46.5,9.55,5.5,34.5,50.0,8.6,0.0,57.7,0
40,26,77.6,47.0,141.1,170.6,63.1,34.1,11.44,7.09,37.2,52.5,6.3,0.8,55.0,0
25,20,71.9,63.0,154.9,168.1,61.9,48.1,11.76,9.38,47.9,74.1,7.8,0.0,62.8,0
5,32,57.7,53.0,141.3,155.7,68.0,49.8,10.97,3.05,16.7,23.6,6.8,0.0,61.9,0
11,20,68.4,63.0,156.0,184.5,58.8,44.9,13.8,5.05,22.0,34.3,6.0,1.2,63.1,0
59,36,72.4,41.0,130.2,150.4,65.8,41.1,10.56,8.39,47.7,62.1,7.0,0.0,57.5,0
98,35,71.4,71.0,146.4,165.2,61.7,42.7,10.89,8.25,45.5,66.6,7.7,0.0,58.9,0
88,25,55.2,65.0,169.3,183.3,61.7,52.6,10.58,9.13,51.8,87.7,8.4,0.0,62.2,1
79,34,62.9,48.0,149.1,171.4,65.8,59.8,14.18,9.33,39.5,58.9,8.5,0.0,72.3,0
38,25,69.5,48.0,152.1,174.8,65.4,56.3,11.02,9.02,49.1,74.7,6.7,0.4,63.8,0
72,24,74.3,73.0,157.1,171.7,72.6,39.9,12.92,8.58,39.8,62.6,6.0,0.7,60.5,0
5,24,52.4,54.0,167.6,186.9,63.8,53.1,15.95,8.17,30.7,51.5,6.7,0.4,72.4,0
48,20,68.7,53.0,125.2,143.5,61.5,44.0,11.85,9.99,50.6,63.3,5.8,1.4,58.5,0
90,18,71.1,42.0,158.8,180.0,63.2,44.5,14.22,1.28,5.4,8.6,6.8,0.1,66.0,0
18,21,76.8,57.0,146.0,160.4,57.9,45.2,15.34,12.63,49.4,72.1,6.7,0.8,67.2,0
70,22,75.5,58.0,152.5,178.8,61.4,52.2,14.05,1.39,5.9,9.0,7.7,0.0,69.0,0
37,18,74.7,66.0,165.9,190.5,85.3,53.8,11.97,4.76,23.9,39.6,4.8,1.1,63.2,0
60,32,63.6,49.0,132.1,150.3,55.9,47.4,13.28,7.32,33.1,43.7,6.3,1.2,63.2,0
48,22,54.7,48.0,134.8,153.7,62.2,47.5,9.43,10.02,63.8,86.0,6.3,1.0,55.8,1
77,30,66.9,64.0,121.0,140.3,61.1,50.8,10.44,-0.99,-5.7,-6.9,8.2,0.0,61.2,0
28,25,78.0,68.0,141.8,157.9,62.5,51.4,10.79,7.92,44.0,62.4,5.9,1.3,59.5,0
69,25,81.1,47.0,170.0,187.7,61.7,55.1,16.48,10.38,37.8,64.2,7.2,0.0,75.0,0
77,22,75.7,69.0,148.2,166.8,67.8,40.3,10.37,10.98,63.5,94.1,6.9,0.2,56.4,1
81,26,73.4,60.0,129.9,158.0,47.9,48.1,10.35,5.91,34.3,44.5,8.0,0.0,59.9,0
40,18,73.0,69.0,142.7,167.4,75.4,41.6,9.91,7.1,43.0,61.3,7.6,0.0,56.5,0
45,21,65.6,59.0,127.7,152.4,71.3,47.7,13.12,6.15,28.1,35.9,7.1,0.0,65.3,0
96,20,69.0,40.0,133.1,155.0,52.6,46.6,12.29,6.82,33.3,44.4,6.4,1.1,60.9,0
62,19,83.4,59.0,155.8,170.2,42.3,47.7,14.17,4.9,20.8,32.4,5.1,2.9,61.6,0
93,25,62.5,68.0,132.4,152.2,55.2,43.2,13.34,5.33,24.0,31.7,7.2,0.2,63.7,0
58,26,82.9,53.0,166.7,191.5,62.6,39.1,9.24,9.3,60.4,100.7,7.5,0.0,54.1,1
67,19,67.4,57.0,148.9,162.6,90.8,35.4,10.39,8.39,48.5,72.2,5.4,0.4,54.2,0
56,31,80.6,59.0,151.3,174.5,70.4,47.2,14.73,9.47,38.6,58.4,5.8,1.0,66.3,0
40,31,58.7,37.0,145.8,177.4,46.9,45.4,11.59,8.64,44.7,65.2,7.3,0.7,59.9,0
98,21,74.7,73.0,161.6,186.9,58.1,43.9,14.38,10.11,42.2,68.2,7.3,0.1,66.1,0
40,23,64.1,53.0,161.7,188.8,64.5,55.9,11.7,10.63,54.5,88.2,6.0,1.2,63.4,1
91,28,58.7,64.0,155.0,176.1,67.5,42.8,10.06,2.77,16.5,25.6,6.4,0.3,56.6,0
77,20,71.7,59.0,158.5,183.3,51.9,56.5,11.39,5.44,28.6,45.4,5.2,2.5,60.4,0
33,25,78.1,70.0,146.8,163.2,63.7,57.7,10.06,7.31,43.6,63.9,8.4,0.0,63.2,0
6,20,63.2,63.0,158.1,182.1,57.8,36.3,10.87,7.93,43.8,69.2,5.7,1.8,52.7,0
88,31,58.0,58.0,144.9,168.2,54.0,48.6,12.4,5.99,29.0,42.0,7.5,0.0,64.2,0
19,30,69.3,53.0,150.0,171.5,67.6,45.6,13.02,10.74,49.5,74.2,7.0,0.0,64.2,0
80,30,69.3,66.0,145.9,172.5,72.7,30.5,8.82,13.94,94.8,138.3,8.3,0.0,49.9,1
40,19,74.4,45.0,143.1,160.4,73.4,39.3,11.97,8.56,42.9,61.4,6.2,0.4,58.8,0
92,30,77.6,65.0,139.7,158.7,70.7,52.6,10.83,8.25,45.7,63.9,7.1,0.0,62.7,0
97,36,69.5,51.0,157.0,177.5,60.0,60.1,10.7,10.55,59.1,92.8,5.3,2.2,61.1,1
59,23,84.8,70.0,169.7,184.5,72.1,53.4,12.27,2.4,11.8,19.9,5.1,1.4,63.0,0
59,33,71.8,61.0,167.6,188.7,68.1,49.9,10.9,8.09,44.5,74.6,7.6,0.0,61.8,0
48,19,67.2,65.0,131.2,142.6,66.3,47.9,14.76,10.94,44.4,58.3,5.2,1.8,65.2,0
41,25,57.1,61.0,169.3,194.6,58.9,58.1,14.38,6.07,25.3,42.9,6.8,0.5,71.0,0
13,34,67.9,46.0,145.2,165.5,60.0,60.9,14.36,4.32,18.0,26.2,8.0,0.0,73.1,0
45,19,67.3,53.0,159.0,176.4,65.7,44.5,11.01,7.44,40.6,64.5,7.7,0.0,59.8,0
89,27,77.7,65.0,136.4,152.2,89.4,36.0,10.08,7.82,46.6,63.5,6.3,0.0,54.6,0
53,33,73.7,61.0,152.1,171.0,68.0,35.4,12.16,5.27,26.0,39.6,5.4,1.4,55.7,0
42,23,60.6,69.0,154.7,178.1,58.9,55.9,11.7,14.29,73.3,113.4,7.5,0.1,65.5,1
100,19,71.4,63.0,127.7,150.5,56.7,47.7,10.78,6.56,36.5,46.7,8.3,0.0,60.7,0
63,19,75.4,52.0,159.1,175.6,60.1,49.1,9.65,4.54,28.2,44.9,6.3,0.9,57.2,0
27,30,82.2,54.0,170.2,186.0,86.8,37.3,11.92,7.72,38.9,66.1,6.2,0.0,58.7,0
38,32,77.1,61.0,147.4,170.7,61.0,43.5,11.19,10.72,57.5,84.7,6.5,0.9,58.0,1
60,19,76.1,41.0,170.4,186.8,74.1,46.2,13.38,8.05,36.1,61.5,7.6,0.0,65.2,0
7,24,70.5,73.0,147.2,167.5,61.2,49.2,13.33,9.46,42.6,62.6,8.2,0.0,66.4,0
5,20,73.1,64.0,162.7,183.4,67.6,45.6,14.2,5.39,22.8,37.0,5.8,1.0,64.6,0
45,25,80.0,70.0,116.7,138.3,72.9,41.8,9.48,12.46,78.9,92.1,5.5,1.3,53.0,1
58,31,59.3,47.0,186.3,210.6,59.3,43.3,12.8,9.69,45.4,84.6,9.3,0.0,62.9,1
31,39,67.2,70.0,172.4,186.1,58.6,55.2,10.55,11.14,63.4,109.3,6.8,0.8,61.6,1
23,24,63.8,78.0,145.7,156.2,81.6,49.5,9.56,9.1,57.1,83.2,7.3,0.0,58.9,1
42,38,73.0,49.0,120.4,137.6,74.8,51.7,11.14,10.47,56.4,67.9,6.3,0.3,62.4,0
10,24,79.8,66.0,154.3,183.3,72.9,42.6,14.14,5.38,22.8,35.2,7.5,0.0,65.3,0
32,18,65.2,60.0,128.3,158.5,72.9,30.3,11.26,6.53,34.8,44.6,8.0,0.0,54.6,0
53,34,50.9,48.0,156.7,185.8,69.6,44.9,15.13,12.04,47.7,74.8,7.3,0.0,68.2,0
30,26,66.7,64.0,156.2,175.2,85.2,42.8,13.1,12.68,58.1,90.7,8.7,0.0,63.3,1
39,38,77.3,67.0,135.9,147.0,65.4,50.1,11.21,4.56,24.4,33.1,6.7,0.2,62.0,0
31,30,74.3,55.0,166.8,175.1,70.8,67.7,14.32,8.75,36.7,61.2,6.7,0.0,75.7,0
82,38,73.4,69.0,162.1,179.0,50.5,52.2,12.89,6.71,31.2,50.6,7.2,0.5,65.7,0
100,36,67.8,47.0,164.6,183.6,56.8,64.4,10.13,5.91,35.0,57.6,7.5,0.0,66.0,0
2,38,59.8,48.0,150.1,176.6,53.0,51.4,15.72,8.85,33.8,50.7,7.2,0.4,71.2,0
78,36,74.1,61.0,128.8,153.1,77.7,44.2,12.52,11.42,54.7,70.5,5.7,0.7,61.2,0
77,39,63.3,60.0,164.7,185.8,39.5,50.1,12.04,9.35,46.6,76.8,7.3,1.1,61.9,0
93,34,87.5,54.0,145.9,161.5,61.0,58.7,10.29,7.04,41.1,59.9,6.6,0.6,62.8,0
12,27,74.6,66.0,129.2,144.3,35.1,59.0,14.36,9.54,39.9,51.5,6.4,2.1,68.1,0
39,27,65.4,64.0,170.3,191.6,56.7,44.5,13.03,6.92,31.9,54.2,7.0,0.4,63.1,0
66,21,65.1,67.0,181.5,205.0,60.1,49.5,13.26,9.24,41.8,75.9,6.0,1.3,63.7,0
96,25,69.3,59.0,149.4,171.3,78.8,39.4,10.98,12.19,66.6,99.5,5.9,0.7,56.4,1
13,39,68.1,65.0,182.4,197.2,69.0,52.9,13.67,1.77,7.8,14.2,4.4,2.2,64.0,0
46,37,78.9,56.0,151.4,174.6,56.7,57.3,13.82,10.39,45.1,68.3,8.7,0.0,70.6,0
27,37,71.5,76.0,144.3,166.4,75.7,48.2,10.66,3.38,19.0,27.5,7.6,0.0,60.6,0
17,35,64.1,53.0,140.5,155.2,65.2,44.0,9.17,11.68,76.5,107.5,6.9,0.4,55.1,1
95,31,85.1,77.0,174.6,190.6,65.4,50.2,13.16,6.09,27.8,48.4,6.3,0.6,65.1,0
98,35,70.4,60.0,138.3,161.7,53.0,50.5,8.85,4.35,29.5,40.7,4.1,3.4,51.0,0
60,31,76.2,49.0,161.0,179.9,55.1,48.5,12.3,10.09,49.2,79.2,6.3,1.4,61.3,1
64,37,65.1,71.0,141.6,169.6,56.7,49.1,11.11,9.09,49.1,69.6,7.7,0.0,61.8,0
88,38,72.9,61.0,143.1,165.6,65.5,47.0,14.44,5.0,20.8,29.7,7.9,0.0,67.7,0
35,32,72.5,67.0,165.5,183.0,65.8,54.0,11.21,4.24,22.7,37.5,7.6,0.0,64.0,0
70,39,54.9,70.0,144.3,164.2,80.4,52.4,14.21,7.44,31.4,45.3,7.2,0.0,69.4,0
83,21,86.1,63.0,143.9,164.2,68.9,42.1,10.97,4.39,24.0,34.5,8.3,0.0,58.8,0
30,30,80.3,55.0,167.0,183.4,37.9,41.9,14.0,4.82,20.6,34.5,6.7,1.6,61.6,0
71,25,66.8,68.0,174.0,189.4,67.6,46.5,16.12,8.35,31.1,54.0,8.1,0.0,70.8,0
74,35,61.2,60.0,159.7,183.2,50.5,52.4,9.86,5.1,31.0,49.6,6.6,1.1,58.5,0
96,29,72.8,65.0,140.2,164.4,55.3,48.9,12.58,9.28,44.2,62.0,6.1,1.4,61.9,0
98,31,70.7,43.0,142.3,165.4,56.9,44.1,17.5,12.47,42.8,60.9,6.0,1.5,69.7,0
63,19,72.8,64.0,151.2,178.8,58.4,49.6,12.13,7.55,37.4,56.5,5.9,1.4,61.2,0
28,35,71.5,55.0,154.8,172.1,51.2,46.0,12.12,8.39,41.5,64.3,7.7,0.1,62.5,0
60,19,74.0,73.0,135.2,163.6,67.0,53.3,13.58,14.05,62.1,84.0,6.3,0.8,66.8,1
79,28,81.6,65.0,160.8,176.3,50.9,50.0,12.08,4.44,22.0,35.4,6.0,1.7,60.8,0
94,26,74.5,62.0,151.3,166.2,68.6,46.1,8.59,11.57,80.9,122.4,7.7,0.0,55.6,1
37,29,61.6,64.0,124.3,135.5,87.4,49.4,14.26,11.21,47.2,58.6,7.3,0.0,68.3,0
93,34,80.9,52.0,136.1,153.8,51.7,55.9,7.99,10.56,79.3,107.9,8.0,0.0,58.3,1
22,32,83.1,73.0,142.4,159.9,62.2,44.6,11.17,11.88,63.8,90.9,7.5,0.0,60.2,1
68,34,95.2,76.0,148.9,171.5,39.8,50.4,14.41,8.84,36.8,54.8,6.2,2.0,64.9,0
20,35,61.0,63.0,178.3,199.6,62.0,47.6,11.29,6.25,33.2,59.3,7.1,0.1,61.4,0
96,39,71.9,73.0,153.6,167.6,71.4,50.6,10.61,11.28,63.8,98.0,7.1,0.0,61.4,1
100,23,53.3,55.0,137.4,155.4,72.2,44.1,13.76,11.4,49.7,68.3,6.1,0.7,63.8,0
68,34,74.4,54.0,153.3,171.5,65.8,48.7,10.3,11.32,65.9,101.1,5.9,1.3,57.4,1
91,35,65.6,60.0,144.7,155.8,73.9,54.6,9.56,8.13,51.1,73.9,6.3,0.4,60.3,0
64,25,85.4,63.0,154.9,170.0,90.5,42.4,12.55,5.85,28.0,43.3,9.0,0.0,62.0,0
17,26,63.8,57.0,158.7,174.9,82.1,40.0,11.63,8.57,44.2,70.2,6.6,0.0,59.3,0
12,23,56.5,64.0,168.1,195.3,59.8,40.3,9.51,10.83,68.3,114.8,8.2,0.0,55.1,1
22,22,66.2,62.0,149.6,170.6,50.5,41.0,13.27,11.07,50.1,74.9,6.5,1.3,60.3,0
17,29,54.2,52.0,174.6,197.9,60.9,51.6,12.93,6.71,31.1,54.4,7.9,0.0,66.5,0
10,28,76.0,64.0,163.6,176.1,55.5,39.6,11.28,8.95,47.6,77.9,7.9,0.0,58.4,1
65,18,53.5,67.0,139.4,165.4,69.5,46.2,11.42,4.07,21.4,29.8,8.0,0.0,61.3,0
22,28,70.2,61.0,183.1,209.7,53.2,51.7,12.94,10.95,50.8,93.0,7.4,0.4,65.7,1
90,36,53.4,69.0,154.9,164.9,64.3,50.5,14.38,5.65,23.6,36.5,8.4,0.0,69.0,0
82,26,67.4,50.0,137.5,153.9,73.4,45.7,11.43,10.36,54.3,74.7,7.4,0.0,61.1,0
50,19,83.1,64.0,174.8,197.3,64.0,49.1,13.31,4.55,20.5,35.9,8.7,0.0,66.3,0
14,29,72.9,51.0,181.2,204.4,55.5,48.6,13.13,11.09,50.7,91.8,5.4,2.3,61.1,1
64,21,63.1,51.0,149.5,166.1,76.7,46.7,13.76,8.97,39.1,58.5,7.3,0.0,66.2,0
47,21,69.8,55.0,142.4,160.9,46.2,46.7,12.08,5.66,28.1,40.0,7.3,0.6,61.6,0
29,35,70.1,52.0,147.4,164.4,61.7,61.4,10.18,10.07,59.4,87.6,6.1,1.3,62.3,1
76,32,73.8,56.0,160.7,181.3,64.6,52.9,11.08,6.23,33.7,54.2,7.6,0.0,63.3,0
36,36,59.1,58.0,169.2,195.2,65.2,62.9,12.69,10.25,48.5,82.0,5.5,1.6,67.2,1
99,30,74.7,67.0,158.6,174.7,66.8,45.0,15.64,7.18,27.5,43.7,6.3,0.5,68.2,0
52,36,48.4,57.0,151.5,176.5,71.1,47.5,11.03,2.84,15.4,23.4,5.0,1.6,57.9,0
76,34,65.0,47.0,172.5,188.6,64.6,40.0,13.61,5.05,22.3,38.4,8.6,0.0,63.2,0
7,23,66.1,69.0,145.3,161.1,61.3,43.1,11.34,6.71,35.5,51.6,6.8,0.4,59.1,0
29,33,75.1,53.0,165.5,189.6,60.9,59.4,12.22,12.1,59.4,98.3,9.2,0.0,68.2,1
11,29,70.2,60.0,145.7,170.3,58.9,44.9,15.03,10.7,42.7,62.2,7.8,0.0,68.0,0
33,36,58.8,64.0,156.5,180.7,72.9,59.5,13.53,12.87,57.1,89.3,7.4,0.0,70.9,1
6,22,62.1,62.0,148.3,161.7,58.5,40.5,9.52,12.96,81.7,121.2,6.4,1.3,52.7,1
79,34,71.6,69.0,149.2,166.8,73.5,41.7,10.86,6.4,35.4,52.7,6.0,0.6,57.1,0
32,18,69.4,64.0,144.3,168.5,65.2,46.0,14.51,7.43,30.7,44.4,7.5,0.0,67.4,0
51,27,65.4,53.0,170.2,190.4,59.8,47.6,12.28,6.77,33.0,56.2,6.9,0.4,62.9,0
75,32,66.2,77.0,139.0,153.6,71.2,53.5,9.7,5.99,37.0,51.5,5.7,1.0,58.7,0
58,38,75.6,62.0,138.9,161.2,57.7,50.7,10.36,2.48,14.3,19.9,5.5,1.7,57.5,0
87,38,65.9,59.0,181.8,198.2,71.4,45.5,13.41,7.96,35.6,64.7,6.0,0.7,63.6,0
26,28,69.3,68.0,164.7,193.6,67.1,47.2,13.99,4.14,17.8,29.3,8.8,0.0,66.9,0
98,30,87.4,62.0,114.2,141.9,59.0,46.1,12.04,7.9,39.4,45.0,9.2,0.0,62.5,0
46,22,58.6,63.0,141.5,164.5,70.3,42.5,16.95,14.35,50.8,71.9,7.2,0.0,70.9,0
98,18,55.2,80.0,122.8,149.6,70.5,42.7,13.65,6.47,28.5,34.9,7.1,0.0,64.4,0
29,29,76.3,58.0,135.7,156.1,76.6,54.2,11.51,8.58,44.7,60.7,6.7,0.0,64.7,0
4,28,64.6,57.0,102.9,126.7,74.7,37.0,10.37,10.72,62.0,63.8,6.1,0.5,54.5,0
81,34,67.5,61.0,147.9,175.3,69.9,57.7,10.05,8.84,52.8,78.1,8.4,0.0,63.2,1
99,21,63.8,69.0,132.9,154.1,53.7,45.9,12.67,8.88,42.0,55.9,8.9,0.0,63.7,0
13,32,67.9,48.0,150.9,169.6,89.5,43.4,11.02,6.91,37.6,56.8,6.1,0.0,59.4,0
39,26,82.8,44.0,125.6,137.1,51.0,52.4,15.35,7.3,28.6,35.9,6.9,0.7,70.2,0
15,38,76.4,55.0,151.2,170.8,74.5,56.9,14.93,5.12,20.6,31.1,6.6,0.0,72.6,0
29,37,76.9,47.0,143.8,167.9,69.3,54.7,13.27,10.54,47.7,68.5,6.6,0.3,67.8,0
29,36,58.7,57.0,172.5,197.3,53.3,51.0,9.64,2.78,17.3,29.8,8.2,0.0,59.7,0
75,36,60.8,64.0,171.2,193.7,63.8,54.5,10.66,10.91,61.5,105.2,5.7,1.7,59.8,1
32,29,47.3,53.0,161.8,179.1,64.2,37.7,14.51,3.79,15.7,25.3,7.5,0.0,64.1,0
2,22,63.5,49.0,145.1,155.2,78.1,44.9,10.87,10.89,60.1,87.2,7.7,0.0,59.7,1
47,27,77.7,61.0,179.8,197.3,57.9,42.5,14.24,6.94,29.2,52.5,6.9,0.5,64.5,0
78,34,74.1,67.0,126.7,145.2,62.4,55.3,12.95,4.3,19.9,25.3,7.9,0.0,68.0,0
84,22,68.2,46.0,128.9,147.4,41.6,45.7,12.1,9.74,48.3,62.2,7.1,1.1,60.3,0
22,39,69.8,67.0,148.7,171.8,82.3,53.1,10.59,10.79,61.1,90.9,8.2,0.0,62.4,1
75,33,64.5,67.0,183.8,213.7,54.3,51.2,11.81,6.69,34.0,62.4,5.5,2.1,59.9,0
27,24,71.6,68.0,147.0,167.6,68.3,42.8,12.38,10.16,49.3,72.4,6.7,0.3,61.3,0
67,26,76.1,70.0,147.3,166.2,64.0,44.5,14.07,1.14,4.9,7.2,6.9,0.0,65.9,0
81,20,57.1,78.0,128.4,147.1,64.0,55.8,10.23,4.04,23.7,30.4,4.3,2.6,57.5,0
56,32,72.4,57.0,164.2,184.8,73.1,43.3,11.47,11.88,62.1,102.0,5.9,0.9,58.4,1
92,33,77.5,61.0,164.3,180.2,81.7,48.7,12.09,7.33,36.4,59.8,6.2,0.0,63.6,0
93,35,66.7,57.0,161.8,182.4,67.5,43.3,13.33,2.41,10.9,17.6,7.9,0.0,64.0,0
21,31,75.6,60.0,140.6,162.8,71.6,46.1,10.18,5.9,34.8,48.9,6.3,0.4,58.1,0
